website,instruction,steps,criteria,feasibility_classification,feasibility_confidence,feasibility_reasoning,http_status_code,http_reachable,http_error
bluesunhotels.com,"What is the total price for a 5-night stay at the Bluesun Hotel Maestral for two adults, including breakfast and dinner, using the 'SUMMER SPECIAL' rate plan, for dates in July 2025?","['Navigate to the Bluesun Hotel Maestral booking page.'
 'Select a 5-night duration for the stay.'
 'Choose dates in July 2025 for two adults.'
 ""Locate the 'SUMMER SPECIAL' rate plan.""
 ""Select the option that includes 'Doručak, večera' (breakfast, dinner) under the 'SUMMER SPECIAL' rate.""
 'Identify and state the total price for this selection.']","['Successfully navigates to the Bluesun Hotel Maestral booking page.'
 'Correctly sets the length of stay to 5 nights.'
 'Selects valid dates within July 2025.'
 ""Identifies the 'SUMMER SPECIAL' rate plan.""
 ""Selects the option for 'Doručak, večera' (breakfast and dinner) under the 'SUMMER SPECIAL' rate.""
 'Provides the exact total price for the specified criteria.']",CONTENT_LIKELY_OUTDATED,0.9,"The website is operational and the Bluesun Hotel Maestral is listed. However, the task requires finding a 'SUMMER SPECIAL' rate plan for July 2025, which is in the past, making it highly improbable that this specific rate plan for a past year would still be available or bookable.",200.0,True,
sportscardigest.com,Summarize the key historical and design aspects of the 1947 Bentley Franay Drophead Coupe as described on Sports Car Digest.,"[""Navigate to 'sportscardigest.com'""
 ""Click on the 'Cars' section (id: 314)""
 ""Scroll down to find and click on the '1947 Bentley Franay Drophead Coupe' link (id: 425)""
 'Read the article and summarize its key historical and design aspects.']","['Identifies the article about the 1947 Bentley Franay Drophead Coupe.'
 'Extracts specific details about its history (e.g., coachbuilder, significance).'
 'Extracts specific details about its design (e.g., unique features, styling).'
 ""The summary should be concise and accurate based on the article's content.""]",UNCERTAIN,0.9,"The starting page loaded successfully, but the specific article '1947 Bentley Franay Drophead Coupe' is not directly visible on the homepage, and further navigation would be required to confirm its presence.",200.0,True,
myob.com.au,"Compare the current annual cost after the offer period for MYOB Business Lite and MYOB Business Pro, and state which plan is more expensive annually.","[""Navigate to 'myob.com.au'""
 ""Click on the 'Plans and pricing' link or 'Compare plans and pricing' link to reach the pricing page.""
 'Locate the MYOB Business Lite plan and identify its annual cost after the offer period.'
 'Locate the MYOB Business Pro plan and identify its annual cost after the offer period.'
 'Compare the two annual costs and state which plan is more expensive.']","[""Identifies the annual cost of MYOB Business Lite after the offer period as '$306/year'.""
 ""Identifies the annual cost of MYOB Business Pro after the offer period as '$567/year'.""
 'Correctly states that MYOB Business Pro is more expensive annually than MYOB Business Lite.']",FEASIBLE,0.9,"The website is operational and the starting page clearly lists 'MYOB Business Lite' and 'MYOB Business Pro' and provides multiple 'Plans and pricing' links, indicating the required information is still present and accessible.",200.0,True,
ipwatchdog.com,Find an article under the 'Artificial Intelligence' category on IPWatchdog.com and identify the author of the most recent article.,"[""Navigate to 'ipwatchdog.com'""
 ""Click on the 'Artificial Intelligence' category link in the navigation menu""
 'Identify the most recent article displayed on the Artificial Intelligence category page'
 'Extract the name of the author of that most recent article']","[""Successfully navigates to the 'Artificial Intelligence' category page.""
 'Identifies the most recent article on that specific category page.'
 'Correctly states the full name of the author of that most recent article.']",FEASIBLE,0.9,"The website is operational, and the homepage displays articles, including several related to 'Artificial Intelligence'. The most recent AI-related article and its author can be identified directly from the main page, fulfilling the core task requirements.",200.0,True,
coravin.com,What items are included with the Coravin Timeless Three+ Wine by-the-Glass System?,"[""Navigate to 'coravin.com'"" ""Click on the 'Shop' dropdown menu""
 ""Click on 'Coravin Timeless™' or 'All Coravin' to view Timeless systems""
 ""Click on the 'Timeless Three+' product link""
 ""On the product page, locate and extract the list of included items from the 'What's Included' section""]","['Identifies that the Coravin Timeless Three+ Wine by-the-Glass System is the target product.'
 ""Lists 'two Coravin Pure™ Argon Capsules' as included.""
 ""Lists 'two Coravin Screw Caps' as included.""
 ""Lists 'a Coravin Aerator' as included.""]",FEASIBLE,0.9,"The Coravin Timeless Three+ Wine by-the-Glass System is prominently displayed on the homepage, indicating its continued availability. The website navigation structure suggests that a dedicated product page with the 'What's Included' section is likely accessible.",200.0,True,
londonopenhouse.org,Find the next available date for the 'Whitechapel to Wapping' walking tour on the Open City website.,"['Navigate to londonopenhouse.org'
 ""Click on the 'Events and Tours' section""
 ""Locate the 'Whitechapel to Wapping' walking tour""
 'Identify the next available date for this specific tour, and respond with that date in the answer']","[""Identifies 'May 31, 2025' as the next available date for the 'Whitechapel to Wapping' walking tour""
 'The answer explicitly states the date of the tour']",CONTENT_LIKELY_OUTDATED,1.0,"The website is operational and lists current events for May and June 2026, but the specific 'Whitechapel to Wapping' walking tour with a date of 'May 31, 2025' is not present on the homepage, indicating the information is outdated given the current date of April 2026.",200.0,True,
stanhywet.org,What are the general admission prices for an adult to visit Stan Hywet Hall & Gardens during the regular operating season?,"[""Navigate to 'stanhywet.org'""
 ""Explore the 'Tours & Admission' section for individual admission pricing""
 ""Look for a 'Tickets' or 'Plan Your Visit' link if direct pricing isn't immediately visible""
 'Identify the standard adult admission price for the regular operating season (April 1 - Nov. 26)'
 'State the identified price in the answer']","['Identifies a specific dollar amount for adult general admission'
 'Confirms this price is for the regular operating season (April 1 - Nov. 26), not a special event or group rate'
 'The answer is a single numerical value representing the adult admission price']",WEBSITE_DOWN,1.0,"The provided URL, https://stanhywet.org, returned an HTTP 404 error, indicating that the website is not accessible or the page does not exist.",404.0,True,
historywired.si.edu,Find a lesson plan about the American Civil War on the Smithsonian's website and identify the target audience for the lesson plan.,"[""Navigate to 'si.edu'"" ""Click on the 'Explore' link""
 ""Click on the 'History & Culture' link""
 ""Use the search bar to search for 'American Civil War lesson plan'""
 'Click on a relevant search result that leads to a lesson plan'
 'Locate the target audience information within the lesson plan details']","['Successfully navigates to a lesson plan related to the American Civil War'
 'Identifies and states the intended target audience (e.g., grade level, educators) for the lesson plan']",WEBSITE_DOWN,0.9,HTTP probe returned 403 Forbidden — site is blocking automated access.,403.0,True,
coloradostatefair.com,What are the dates for the PRCA Rodeo with Clay Walker at the Colorado State Fair & Rodeo?,"[""Navigate to 'coloradostatefair.com'""
 ""Click on the 'Plan Your Visit' dropdown menu""
 ""Click on the 'Entertainment' link""
 ""Locate the listing for 'PRCA Rodeo with Clay Walker'""
 'Extract the dates for this specific event and provide them in the answer.']","[""Identifies the correct event: 'PRCA Rodeo with Clay Walker'.""
 'States the specific dates for this event as listed on the website.']",CONTENT_LIKELY_OUTDATED,0.9,"The website is operational, but the specific event information for 'PRCA Rodeo with Clay Walker' is not yet available, with the site stating '2026 Colorado State Fair Information Coming Soon' and 'Upcoming Events Coming SOon'.",200.0,True,
autoguide.com,"Compare the horsepower of the 2022 Ford Mustang EcoBoost Stealth Edition with the 2022 Toyota GR Supra, and state which one has more horsepower.","[""Navigate to 'autoguide.com'""
 ""Search for '2022 Ford Mustang Vs 2022 Toyota GR Supra Comparison'""
 'Click on the comparison article in the search results'
 'Locate the horsepower figures for both the 2022 Ford Mustang EcoBoost Stealth Edition and the 2022 Toyota GR Supra within the article'
 'State which car has more horsepower in the answer']","['Identifies the horsepower for the 2022 Ford Mustang EcoBoost Stealth Edition'
 'Identifies the horsepower for the 2022 Toyota GR Supra'
 'Correctly states which of the two vehicles has more horsepower']",UNCERTAIN,0.8,"The website is operational and has sections for car reviews and comparisons, but the specific comparison article for 2022 models is not immediately visible on the homepage, requiring further navigation to confirm its existence.",200.0,True,
